temperature,timestamp,wind_speed,description,pressure,humidity
-8,1585779600,4,Fair,991.0,79
-8,1585781400,2,Fair,990.0,79
-9,1585783200,4,Fair,990.0,86
-9,1585785000,4,Fair,990.0,86
-9,1585786800,6,Fair,989.0,86
-8,1585788600,6,Fair,989.0,79
-7,1585790400,2,Mostly Cloudy,988.01,80
-7,1585792200,2,Mostly Cloudy,988.01,80
-7,1585794000,6,Mostly Cloudy,987.01,80
-6,1585795800,2,Mostly Cloudy,987.01,74
-6,1585797600,0,Cloudy,987.01,74
-6,1585799400,4,Fair,986.01,80
-6,1585801200,4,Fair,986.01,80
-5,1585803000,4,Fair,985.01,80
-5,1585804800,4,Mostly Cloudy,985.01,80
-4,1585806600,4,Light Snow,985.01,80
-4,1585808400,11,Light Snow,984.01,80
-4,1585810200,9,Light Snow,984.01,86
-4,1585812000,11,Snow,983.02,93
-3,1585813800,11,Snow,983.02,86
-3,1585815600,9,Light Snow,982.02,86
-3,1585817400,4,Snow,982.02,93
-3,1585819200,19,Snow,982.02,86
-3,1585821000,13,Light Snow,981.02,80
-3,1585822800,15,Snow,981.02,86
-3,1585824600,17,Snow,981.02,86
-3,1585826400,19,Light Snow,980.02,93
-3,1585828200,17,Light Snow,980.02,86
-3,1585830000,20,Light Snow,980.02,86
-3,1585831800,17,Light Snow,979.02,86
-3,1585833600,15,Light Snow,979.02,86
-3,1585835400,17,Light Snow,979.02,86
-3,1585837200,15,Light Snow,978.03,86
-3,1585839000,15,Cloudy,978.03,86
-3,1585840800,17,Mostly Cloudy,977.03,86
-3,1585842600,15,Unknown Precipitation,977.03,86
-3,1585844400,15,Mostly Cloudy,977.03,86
-3,1585846200,13,Cloudy,976.03,86
-3,1585848000,15,Mostly Cloudy,976.03,86
-3,1585849800,11,Mostly Cloudy,975.03,86
-3,1585851600,15,Cloudy,975.03,86
-3,1585853400,13,Cloudy,975.03,86
-3,1585855200,13,Cloudy,974.03,86
-3,1585857000,13,Cloudy,974.03,86
-3,1585858800,11,Cloudy,973.04,86
-3,1585860600,13,Cloudy,973.04,93
-3,1585862400,13,Cloudy,973.04,86
-4,1585864200,13,Cloudy,973.04,93
