temperature,timestamp,wind_speed,description,pressure,humidity
9,1590963600,0,Fair,1025.93,82
10,1590965400,7,Fair,1025.93,82
9,1590967200,7,Fair,1025.93,82
11,1590969000,6,Fair,1025.93,76
11,1590970800,9,Fair,1025.93,76
11,1590972600,7,Fair,1025.93,76
11,1590974400,9,Mostly Cloudy,1025.93,76
11,1590976200,9,Fair,1025.93,76
11,1590978000,13,Fair,1025.93,76
13,1590979800,7,Fair,1025.93,67
15,1590981600,7,Fair,1025.93,59
16,1590983400,7,Fair,1025.93,52
16,1590985200,9,Fair,1024.93,52
17,1590987000,9,Fair,1024.93,48
18,1590988800,13,Fair,1024.93,42
18,1590990600,11,Fair,1024.93,42
19,1590992400,11,Fair,1024.93,43
20,1590994200,9,Fair,1024.93,40
20,1590996000,7,Fair,1024.93,40
21,1590997800,7,Fair,1024.93,38
21,1590999600,11,Fair,1024.93,38
21,1591001400,13,Fair,1023.93,40
21,1591003200,17,Fair,1023.93,40
20,1591005000,19,Fair,1023.93,43
20,1591006800,17,Fair,1023.93,43
19,1591008600,17,Fair,1023.93,46
19,1591010400,17,Fair,1022.93,46
19,1591012200,17,Fair,1022.93,46
19,1591014000,17,Fair,1022.93,49
18,1591015800,13,Fair,1022.93,52
18,1591017600,15,Fair,1022.93,52
18,1591019400,13,Fair,1021.94,56
18,1591021200,13,Fair,1021.94,52
18,1591023000,15,Fair,1021.94,49
18,1591024800,11,Fair,1021.94,49
17,1591026600,11,Fair,1020.94,52
17,1591028400,11,Fair,1020.94,48
17,1591030200,13,Fair,1020.94,48
17,1591032000,9,Fair,1020.94,48
18,1591033800,9,Fair,1019.94,42
17,1591035600,6,Fair,1019.94,45
17,1591037400,6,Fair,1019.94,45
16,1591039200,6,Fair,1019.94,48
16,1591041000,4,Fair,1019.94,48
13,1591042800,6,Fair,1019.94,72
13,1591044600,6,Fair,1019.94,77
13,1591046400,7,Fair,1019.94,72
11,1591048200,9,Fair,1019.94,82
