temperature,timestamp,wind_speed,description,pressure,humidity
-5,1586125200,4,Cloudy,1022.93,74
-5,1586127000,0,Fair,1022.93,74
-5,1586128800,0,Fair,1022.93,74
-5,1586130600,0,Fair,1022.93,80
-5,1586132400,4,Mostly Cloudy,1022.93,80
-5,1586134200,6,Cloudy,1022.93,86
-4,1586136000,6,Cloudy,1022.93,86
-4,1586137800,6,Cloudy,1022.93,86
-2,1586139600,11,Cloudy,1022.93,93
-2,1586141400,11,Cloudy,1022.93,93
-3,1586143200,13,Cloudy,1022.93,100
-1,1586145000,13,Fair,1022.93,86
-1,1586146800,9,Mostly Cloudy,1022.93,93
-1,1586148600,13,Mostly Cloudy,1022.93,93
0,1586150400,15,Mostly Cloudy,1022.93,87
0,1586152200,17,Mostly Cloudy,1022.93,87
0,1586154000,17,Fair,1022.93,80
0,1586155800,17,Fair,1022.93,80
0,1586157600,19,Fair,1021.94,75
0,1586159400,17,Mostly Cloudy,1021.94,75
0,1586161200,19,Mostly Cloudy,1021.94,75
0,1586163000,17,Mostly Cloudy,1021.94,75
0,1586164800,20,Mostly Cloudy,1021.94,80
0,1586166600,19,Mostly Cloudy,1021.94,80
0,1586168400,20,Mostly Cloudy,1021.94,80
0,1586170200,20,Mostly Cloudy,1021.94,80
0,1586172000,19,Mostly Cloudy,1021.94,80
0,1586173800,20,Mostly Cloudy,1021.94,87
1,1586175600,20,Mostly Cloudy,1020.94,81
1,1586177400,20,Mostly Cloudy,1020.94,81
1,1586179200,22,Mostly Cloudy,1020.94,87
1,1586181000,20,Mostly Cloudy,1019.94,87
1,1586182800,19,Cloudy,1019.94,87
1,1586184600,19,Mostly Cloudy,1018.94,87
1,1586186400,19,Mostly Cloudy,1018.94,87
1,1586188200,19,Mostly Cloudy,1018.94,87
1,1586190000,20,Mostly Cloudy,1017.94,87
1,1586191800,19,Mostly Cloudy,1017.94,87
1,1586193600,19,Mostly Cloudy,1016.95,87
1,1586195400,19,Fair,1016.95,87
1,1586197200,22,Partly Cloudy,1015.95,87
1,1586199000,26,Fair,1014.95,87
2,1586200800,24,Fair,1014.95,81
2,1586202600,24,Fair,1013.95,81
2,1586204400,20,Mostly Cloudy,1013.95,87
1,1586206200,15,Partly Cloudy,1013.95,93
1,1586208000,15,Fair,1012.95,93
1,1586209800,13,Fair,1012.95,93
