temperature,timestamp,wind_speed,description,pressure,humidity
-4,1585606800,7,Fair,1016.95,50
-4,1585608600,7,Fair,1015.95,54
-4,1585610400,7,Mostly Cloudy,1014.95,54
-3,1585612200,9,Cloudy,1013.95,51
-3,1585614000,13,Partly Cloudy,1012.95,55
-3,1585615800,13,Mostly Cloudy,1011.96,59
-2,1585617600,19,Cloudy,1010.96,55
-2,1585619400,20,Cloudy,1009.96,55
-3,1585621200,24,Unknown Precipitation,1008.96,69
-4,1585623000,28,Unknown Precipitation,1006.97,86
-4,1585624800,28,Unknown Precipitation,1004.97,86
-4,1585626600,30,Snow,1003.97,93
-4,1585628400,28,Snow,1002.97,93
-4,1585630200,24,Snow,1000.98,93
-4,1585632000,24,Snow,1000.98,93
-4,1585633800,24,Light Snow,998.98,100
-3,1585635600,24,Drifting Snow,997.99,93
-3,1585637400,20,Fair,996.99,93
-2,1585639200,24,Light Snow,995.99,86
-1,1585641000,22,Light Snow,993.99,80
0,1585642800,20,Fair,993.99,80
1,1585644600,17,Light Snow,993.0,75
3,1585646520,20,Fair,992.0,75
4,1585648200,24,Fair,992.0,70
4,1585650000,22,Fair,991.0,70
5,1585651800,22,Fair,990.0,70
6,1585653600,22,Fair,989.0,66
7,1585655400,28,Fair,989.0,61
7,1585657200,24,Showers in the Vicinity,989.0,61
8,1585659000,37,Showers in the Vicinity,988.01,50
7,1585660800,41,Fair / Windy,989.0,46
7,1585662600,39,Fair / Windy,988.01,43
7,1585664400,39,Fair / Windy,988.01,39
7,1585666200,33,Fair / Windy,988.01,39
6,1585668000,24,Fair,989.0,42
6,1585669800,26,Fair,989.0,42
6,1585671600,35,Fair / Windy,989.0,39
5,1585673400,33,Fair / Windy,989.0,42
5,1585675200,30,Fair,989.0,45
4,1585677000,24,Fair,989.0,49
3,1585678800,20,Fair,988.01,52
3,1585680600,20,Fair,988.01,52
3,1585682400,19,Partly Cloudy,988.01,52
3,1585684200,20,Cloudy,988.01,56
2,1585686000,33,Cloudy / Windy,987.01,75
2,1585687800,11,Wintry Mix,987.01,70
2,1585689600,7,Cloudy,987.01,60
2,1585691400,13,Partly Cloudy,986.01,60
