temperature,timestamp,wind_speed,description,pressure,humidity
0,1588890000,11,Fair,1005.97,60
0,1588891800,7,Fair,1005.97,60
0,1588893600,11,Fair,1005.97,60
0,1588895400,6,Fair,1005.97,60
-1,1588897200,7,Fair,1005.97,64
-1,1588899000,9,Fair,1005.97,64
-1,1588900800,7,Fair,1005.97,64
-2,1588902600,4,Fair,1005.97,69
-2,1588904400,0,Fair,1005.97,74
-2,1588906200,6,Fair,1005.97,74
0,1588908000,4,Fair,1005.97,64
0,1588909800,9,Fair,1005.97,64
1,1588911600,9,Fair,1005.97,65
2,1588913400,11,Fair,1004.97,56
2,1588915200,7,Fair,1004.97,60
2,1588917000,7,Fair,1004.97,56
3,1588918800,2,Fair,1004.97,52
4,1588920600,11,Fair,1004.97,52
4,1588922400,13,Fair,1004.97,49
4,1588924200,15,Fair,1004.97,49
5,1588926000,15,Fair,1004.97,49
5,1588927800,17,Partly Cloudy,1004.97,49
6,1588929600,15,Fair,1003.97,46
6,1588931400,17,Fair,1003.97,46
5,1588933200,22,Fair,1003.97,57
5,1588935000,17,Fair,1003.97,49
5,1588936800,17,Fair,1003.97,53
5,1588938600,20,Fair,1003.97,57
5,1588940400,20,Fair,1003.97,61
5,1588942200,20,Fair,1003.97,61
5,1588944000,17,Fair,1003.97,61
5,1588945800,15,Fair,1003.97,57
5,1588947600,13,Fair,1003.97,57
5,1588949400,13,Fair,1003.97,57
4,1588951200,13,Fair,1003.97,61
4,1588953000,11,Fair,1003.97,65
4,1588954800,11,Fair,1003.97,65
4,1588956600,11,Fair,1003.97,65
4,1588958400,11,Fair,1003.97,65
3,1588960200,9,Fair,1003.97,60
3,1588962000,6,Partly Cloudy,1003.97,65
3,1588963800,0,Cloudy,1003.97,65
3,1588965600,2,Cloudy,1003.97,70
2,1588967400,4,Cloudy,1003.97,75
2,1588969200,6,Mostly Cloudy,1003.97,75
2,1588971000,4,Mostly Cloudy,1003.97,75
2,1588972800,6,Cloudy,1003.97,75
2,1588974600,6,Cloudy,1003.97,70
