temperature,timestamp,wind_speed,description,pressure,humidity
12,1590531600,7,Cloudy,1019.94,72
12,1590533400,7,Cloudy,1019.94,72
12,1590535200,7,Cloudy,1019.94,72
12,1590537000,6,Mostly Cloudy,1019.94,72
12,1590538800,17,Fair,1019.94,77
12,1590540600,22,Light Rain,1019.94,82
11,1590542400,17,Light Rain,1019.94,88
11,1590544200,11,Rain,1018.94,94
11,1590546000,7,Light Rain,1018.94,88
11,1590547800,4,Cloudy,1018.94,94
11,1590549600,7,Cloudy,1018.94,94
11,1590551400,7,Fair,1018.94,94
10,1590553200,7,Mostly Cloudy,1018.94,94
11,1590555000,7,Mostly Cloudy,1018.94,94
11,1590556800,6,Mostly Cloudy,1018.94,94
12,1590558600,6,Mostly Cloudy,1018.94,88
13,1590560400,7,Mostly Cloudy,1018.94,77
13,1590562200,13,Mostly Cloudy,1018.94,77
14,1590564000,15,Mostly Cloudy,1018.94,63
14,1590565800,17,Fair,1017.94,59
14,1590567600,15,Fair,1017.94,59
14,1590569400,17,Fair,1017.94,55
15,1590571200,15,Fair,1017.94,51
15,1590573000,13,Fair,1017.94,48
15,1590574800,15,Fair,1017.94,48
15,1590576600,13,Fair,1017.94,48
15,1590578400,7,Fair,1016.95,48
16,1590580200,7,Fair,1016.95,48
17,1590582000,9,Fair,1016.95,37
17,1590583800,17,Fair,1016.95,34
17,1590585600,19,Fair,1016.95,32
17,1590587400,26,Fair,1015.95,32
17,1590589200,24,Fair,1015.95,32
18,1590591000,26,Fair,1015.95,32
17,1590592800,26,Fair,1015.95,32
17,1590594600,26,Fair,1015.95,32
16,1590596400,30,Fair,1015.95,31
16,1590598200,26,Fair,1015.95,34
15,1590600000,26,Fair,1016.95,36
15,1590601800,26,Fair,1015.95,36
14,1590603600,22,Fair,1016.95,38
14,1590605400,20,Fair,1016.95,38
13,1590607200,20,Fair,1016.95,44
13,1590609000,20,Fair,1016.95,41
12,1590610800,20,Fair,1017.94,44
11,1590612600,19,Fair,1017.94,47
11,1590614400,28,Fair,1017.94,47
10,1590616200,24,Fair,1017.94,50
