temperature,timestamp,wind_speed,description,pressure,humidity
5,1590186000,9,Fair,1017.94,81
5,1590187800,9,Fair,1017.94,81
5,1590189600,9,Fair,1017.94,81
5,1590191400,7,Fair,1016.95,81
5,1590193200,11,Fair,1016.95,81
5,1590195000,11,Fair,1016.95,81
5,1590196800,9,Fair,1016.95,81
5,1590198600,11,Fair,1016.95,81
6,1590200400,11,Fair,1016.95,76
6,1590202200,13,Fair,1016.95,70
7,1590204000,15,Fair,1016.95,66
8,1590205800,13,Fair,1016.95,62
8,1590207600,15,Fair,1016.95,66
9,1590209400,17,Fair,1015.95,57
9,1590211200,17,Fair,1015.95,57
9,1590213000,17,Fair,1015.95,57
9,1590214800,19,Fair,1015.95,62
10,1590216600,20,Fair,1015.95,54
10,1590218400,22,Fair,1015.95,54
10,1590220200,19,Fair,1015.95,54
11,1590222000,22,Fair,1015.95,44
12,1590223800,26,Fair,1015.95,41
11,1590225600,26,Fair,1015.95,47
11,1590227400,26,Fair,1015.95,47
11,1590229200,22,Fair,1015.95,50
11,1590231000,26,Fair,1014.95,50
11,1590232800,22,Fair,1014.95,54
11,1590234600,26,Fair,1014.95,50
11,1590236400,26,Fair,1014.95,50
11,1590238200,26,Fair,1014.95,54
12,1590240000,28,Fair,1013.95,47
10,1590241800,26,Fair,1013.95,58
11,1590243600,26,Fair,1013.95,58
11,1590245400,30,Fair,1013.95,58
12,1590247200,22,Fair,1013.95,54
13,1590249000,17,Fair,1013.95,51
12,1590250800,20,Fair,1013.95,54
11,1590252600,17,Fair,1012.95,58
10,1590254400,15,Fair,1013.95,62
10,1590256200,13,Fair,1012.95,62
9,1590258000,13,Fair,1012.95,71
8,1590259800,20,Fair,1013.95,71
7,1590261600,20,Fair,1013.95,81
7,1590263400,19,Fair,1013.95,76
7,1590265200,17,Fair,1013.95,76
7,1590267000,17,Fair,1013.95,76
6,1590268800,17,Fair,1013.95,87
6,1590270600,15,Fair,1013.95,87
