temperature,timestamp,wind_speed,description,pressure,humidity
-3,1586038800,20,Fair,1010.96,55
-3,1586040600,24,Fair,1010.96,55
-4,1586042400,22,Fair,1011.96,59
-4,1586044200,24,Fair,1012.95,59
-4,1586046000,22,Fair,1012.95,59
-5,1586047800,19,Fair,1013.95,59
-5,1586049600,17,Fair,1013.95,59
-6,1586051400,19,Fair,1014.95,63
-6,1586053200,20,Fair,1014.95,63
-7,1586055000,17,Fair,1015.95,68
-7,1586056800,17,Fair,1015.95,68
-7,1586058600,11,Fair,1016.95,68
-7,1586060400,13,Fair,1016.95,68
-7,1586062200,13,Fair,1017.94,68
-6,1586064000,13,Fair,1017.94,58
-5,1586065800,15,Fair,1017.94,54
-4,1586067600,11,Fair,1018.94,50
-4,1586069400,15,Fair,1018.94,54
-3,1586071200,13,Fair,1019.94,47
-2,1586073000,15,Fair,1019.94,47
-2,1586074800,22,Fair,1019.94,47
-1,1586076540,22,Fair,1019.94,44
-1,1586078400,26,Fair,1020.94,44
-1,1586080200,28,Fair,1020.94,40
0,1586082000,22,Fair,1020.94,38
0,1586083800,20,Fair,1021.94,38
1,1586085600,26,Fair,1021.94,35
1,1586087400,26,Fair,1021.94,35
1,1586089200,22,Fair,1021.94,35
1,1586091000,26,Fair,1021.94,35
1,1586092800,22,Fair,1021.94,32
1,1586094600,22,Fair,1021.94,32
1,1586096400,19,Fair,1021.94,32
1,1586098200,19,Fair,1021.94,32
1,1586100000,20,Fair,1022.93,35
1,1586101800,19,Fair,1022.93,32
1,1586103600,9,Fair,1022.93,32
1,1586105400,7,Fair,1022.93,32
0,1586107200,4,Fair,1022.93,35
-2,1586109000,0,Fair,1022.93,51
-3,1586110800,0,Fair,1022.93,59
-4,1586112600,2,Fair,1022.93,59
-5,1586114400,4,Fair,1022.93,63
-5,1586116200,0,Mostly Cloudy,1022.93,68
-5,1586118000,4,Cloudy,1022.93,68
-5,1586119800,4,Cloudy,1022.93,74
-4,1586121600,4,Cloudy,1022.93,69
-4,1586123400,2,Cloudy,1022.93,69
