temperature,timestamp,wind_speed,description,pressure,humidity
0,1589235600,11,Fair,992.0,64
1,1589237400,19,Fair,992.0,60
0,1589239200,15,Fair,992.0,64
0,1589241000,13,Fair,992.0,64
-1,1589242800,13,Fair,992.0,69
-1,1589244600,11,Fair,992.0,69
-1,1589246400,7,Fair,992.0,69
-1,1589248200,13,Fair,992.0,69
-1,1589250000,17,Fair,992.0,69
-1,1589251800,15,Fair,992.0,69
0,1589253600,13,Fair,992.0,64
0,1589255400,17,Fair,992.0,64
1,1589257200,17,Fair,992.0,60
2,1589259000,17,Fair,993.0,56
2,1589260800,20,Fair,993.0,56
2,1589262600,17,Fair,993.0,56
3,1589264400,15,Fair,993.0,52
3,1589266200,11,Fair,993.99,48
4,1589268000,9,Fair,993.99,45
5,1589269800,15,Fair,993.99,42
5,1589271600,13,Fair,993.99,42
6,1589273400,13,Fair,994.99,42
6,1589275200,15,Fair,994.99,39
5,1589277000,17,Fair,994.99,39
6,1589278800,11,Light Snow Shower,994.99,39
5,1589280600,11,Wintry Mix,995.99,42
6,1589282400,11,Showers in the Vicinity,995.99,42
6,1589284200,13,Wintry Mix,995.99,49
5,1589286000,13,Wintry Mix,996.99,53
5,1589287800,15,Showers in the Vicinity,996.99,53
5,1589289600,19,Fair,996.99,53
5,1589291400,17,Fair,996.99,53
5,1589293200,20,Fair,996.99,57
5,1589295000,13,Fair,996.99,53
5,1589296800,13,Mostly Cloudy,997.99,53
5,1589298600,6,Partly Cloudy,997.99,53
5,1589300400,9,Partly Cloudy,997.99,57
4,1589302200,7,Fair,997.99,61
4,1589304000,11,Fair,997.99,65
4,1589305800,6,Fair,997.99,65
4,1589307600,6,Fair,998.98,65
3,1589309400,7,Fair,998.98,70
3,1589311200,7,Fair,998.98,70
2,1589313000,6,Fair,998.98,75
2,1589314800,6,Fair,998.98,75
0,1589316600,6,Fair,998.98,80
0,1589318400,4,Fair,998.98,80
0,1589320200,6,Fair,998.98,87
