temperature,timestamp,wind_speed,description,pressure,humidity
-4,1585866000,11,Cloudy,973.04,93
-4,1585867800,13,Cloudy,973.04,86
-4,1585869600,9,Cloudy,973.04,86
-4,1585871400,11,Cloudy,973.04,86
-4,1585873200,11,Cloudy,973.04,86
-4,1585875000,13,Cloudy,973.04,86
-4,1585876800,13,Cloudy,973.04,86
-4,1585878600,13,Cloudy,973.04,80
-4,1585880400,13,Cloudy,973.04,80
-4,1585882200,13,Cloudy,973.04,80
-4,1585884000,11,Cloudy,973.04,80
-4,1585885800,13,Mostly Cloudy,973.04,80
-4,1585887600,11,Mostly Cloudy,974.03,80
-4,1585889400,17,Mostly Cloudy,974.03,80
-4,1585891200,19,Mostly Cloudy,974.03,80
-4,1585893000,20,Cloudy,974.03,80
-4,1585894800,20,Mostly Cloudy,975.03,80
-3,1585896600,24,Mostly Cloudy,975.03,74
-3,1585898400,24,Mostly Cloudy,976.03,74
-3,1585900200,26,Cloudy,976.03,74
-3,1585902000,24,Mostly Cloudy,976.03,74
-3,1585903800,28,Fair,977.03,74
-2,1585905600,24,Fair,977.03,64
-2,1585907400,20,Fair,978.03,64
-1,1585909200,24,Fair,978.03,60
-1,1585911000,22,Fair,979.02,60
-1,1585912800,20,Fair,979.02,60
0,1585914600,19,Fair,980.02,51
0,1585916400,20,Fair,980.02,55
0,1585918200,19,Partly Cloudy,981.02,51
0,1585920000,19,Partly Cloudy,981.02,55
0,1585921800,26,Fair,982.02,55
0,1585923600,22,Fair,983.02,55
0,1585925400,20,Fair,983.02,55
0,1585927200,20,Fair,984.01,55
0,1585929000,26,Fair,984.01,48
0,1585930800,28,Fair,985.01,44
-1,1585932600,17,Fair,985.01,51
-2,1585934400,11,Fair,986.01,51
-2,1585936200,6,Fair,986.01,47
-3,1585938000,4,Fair,987.01,55
-5,1585939800,0,Fair,988.01,63
-6,1585941600,0,Fair,988.01,68
-6,1585943400,0,Fair,988.01,63
-7,1585945200,0,Fair,989.0,68
-8,1585947000,0,Fair,989.0,79
-8,1585948800,0,Fair,989.0,73
-9,1585950600,0,Fair,990.0,73
