temperature,timestamp,wind_speed,description,pressure,humidity
7,1590358800,4,Cloudy,1016.95,76
8,1590360600,0,Cloudy,1017.94,71
8,1590362400,0,Cloudy,1017.94,71
8,1590364200,0,Cloudy,1017.94,71
8,1590366000,0,Cloudy,1017.94,71
7,1590367800,0,Cloudy,1017.94,76
7,1590369600,0,Cloudy,1018.94,76
8,1590371400,4,Cloudy,1018.94,71
9,1590373200,6,Mostly Cloudy,1018.94,71
10,1590375000,7,Cloudy,1019.94,66
11,1590376800,7,Cloudy,1019.94,62
11,1590378600,9,Fair,1019.94,67
11,1590380400,9,Fair,1020.94,67
12,1590382200,13,Fair,1020.94,62
12,1590384000,13,Fair,1020.94,62
13,1590385800,7,Fair,1020.94,58
14,1590387600,11,Fair,1020.94,55
15,1590389400,9,Fair,1021.94,51
15,1590391200,9,Fair,1021.94,51
15,1590393000,7,Fair,1021.94,51
16,1590394800,7,Fair,1021.94,48
16,1590396600,9,Fair,1021.94,45
16,1590398400,9,Fair,1022.93,48
17,1590400200,9,Fair,1022.93,45
18,1590402000,11,Fair,1022.93,42
17,1590403800,13,Fair,1022.93,45
17,1590405600,11,Fair,1022.93,45
18,1590407400,15,Fair,1022.93,42
17,1590409200,19,Fair,1023.93,48
16,1590411000,19,Fair,1023.93,52
17,1590412800,19,Fair,1023.93,48
17,1590414600,15,Fair,1023.93,48
15,1590416400,17,Fair,1023.93,55
15,1590418200,17,Fair,1023.93,55
15,1590420000,13,Fair,1023.93,55
14,1590421800,13,Fair,1023.93,59
15,1590423600,11,Fair,1024.93,55
15,1590425400,11,Fair,1024.93,59
15,1590427200,11,Fair,1024.93,55
15,1590429000,7,Fair,1024.93,55
15,1590430800,6,Fair,1024.93,55
15,1590432600,4,Fair,1025.93,55
14,1590434400,4,Fair,1025.93,59
13,1590436200,2,Fair,1025.93,63
12,1590438000,0,Fair,1025.93,67
10,1590439800,0,Fair,1025.93,76
10,1590441600,0,Fair,1025.93,76
8,1590443400,4,Fair,1025.93,81
