temperature,timestamp,wind_speed,description,pressure,humidity
2,1585693200,19,Fair,986.01,60
1,1585695000,22,Fair,986.01,70
0,1585696800,20,Fair,987.01,75
-1,1585698600,15,Fair,987.01,80
0,1585700400,19,Mostly Cloudy,987.01,75
1,1585702200,19,Unknown Precipitation,988.01,75
1,1585704000,28,Unknown Precipitation,988.01,81
0,1585705800,24,Wintry Mix,989.0,93
0,1585707600,22,Wintry Mix,989.0,93
0,1585709400,22,Mostly Cloudy,989.0,87
0,1585711200,28,Cloudy,989.0,75
0,1585713000,28,Partly Cloudy,989.0,75
0,1585714800,33,Mostly Cloudy / Windy,990.0,69
-1,1585716600,28,Fair,991.0,64
-2,1585718400,33,Fair / Windy,991.0,69
-2,1585720200,22,Fair,992.0,64
-2,1585722000,20,Fair,992.0,64
-2,1585723800,22,Fair,992.0,64
-2,1585725600,30,Fair,992.0,59
-2,1585727400,26,Fair,992.0,59
-2,1585729200,26,Fair,993.0,55
-2,1585731000,22,Fair,993.0,55
-1,1585732800,26,Partly Cloudy,993.0,51
-1,1585734600,22,Partly Cloudy,993.0,51
-1,1585736400,26,Partly Cloudy,993.0,51
-1,1585738200,24,Partly Cloudy,993.99,51
-1,1585740000,24,Partly Cloudy,993.99,51
-1,1585741800,15,Partly Cloudy,993.99,51
0,1585743600,24,Partly Cloudy,993.99,48
0,1585745400,20,Partly Cloudy,993.0,48
0,1585747200,17,Partly Cloudy,993.0,48
0,1585749000,15,Partly Cloudy,993.0,48
0,1585750800,19,Fair,993.0,48
0,1585752600,15,Fair,993.0,48
0,1585754400,11,Fair,993.0,48
0,1585756200,13,Fair,993.0,48
0,1585758000,13,Fair,993.0,44
0,1585759800,7,Fair,992.0,48
-1,1585761600,6,Fair,992.0,51
-2,1585763400,2,Fair,992.0,55
-3,1585765200,0,Fair,992.0,64
-4,1585767000,2,Fair,992.0,64
-5,1585768800,0,Mostly Cloudy,992.0,68
-5,1585770600,2,Fair,992.0,74
-6,1585772400,0,Fair,991.0,74
-6,1585774200,6,Fair,991.0,74
-7,1585776000,4,Fair,991.0,74
-7,1585777800,2,Fair,991.0,74
