temperature,timestamp,wind_speed,description,pressure,humidity
-5,1585437600,22,Fair,1015.95,59
-5,1585439400,28,Fair,1015.95,59
-5,1585441200,26,Fair,1015.95,59
-5,1585443000,22,Fair,1015.95,59
-5,1585444800,19,Fair,1015.95,59
-6,1585446600,22,Fair,1015.95,63
-6,1585448400,24,Fair,1015.95,63
-6,1585450200,30,Fair,1015.95,63
-6,1585452000,22,Fair,1015.95,63
-6,1585453800,24,Fair,1015.95,63
-6,1585455600,24,Fair,1015.95,63
-6,1585457400,22,Fair,1015.95,63
-6,1585459200,17,Fair,1016.95,63
-6,1585461000,20,Fair,1015.95,63
-5,1585462800,24,Fair,1015.95,59
-4,1585464600,20,Fair,1015.95,54
-4,1585466400,22,Fair,1015.95,59
-3,1585468200,24,Fair,1015.95,55
-3,1585470000,22,Fair,1015.95,55
-2,1585471800,20,Fair,1015.95,51
-2,1585473600,22,Fair,1015.95,47
-2,1585475400,20,Fair,1015.95,47
-1,1585477200,15,Fair,1015.95,44
-1,1585479000,17,Fair,1015.95,44
-1,1585480800,15,Fair,1015.95,44
-1,1585482600,15,Fair,1014.95,44
-1,1585484400,17,Fair,1014.95,44
-1,1585486200,17,Fair,1014.95,47
-1,1585488000,20,Light Snow,1014.95,44
-2,1585489800,30,Light Snow Shower,1014.95,51
-3,1585491600,24,Light Snow Shower,1014.95,64
-2,1585493400,11,Fair,1014.95,55
-2,1585495200,13,Fair,1014.95,51
-3,1585497000,19,Fair,1014.95,51
-2,1585498800,17,Fair,1014.95,43
-3,1585500600,17,Fair,1014.95,47
-4,1585502400,17,Fair,1014.95,59
-4,1585504200,11,Fair,1015.95,54
-4,1585506000,11,Fair,1015.95,54
-6,1585507800,13,Fair,1015.95,63
-6,1585509600,13,Fair,1015.95,63
-6,1585511400,17,Fair,1015.95,58
-7,1585513200,19,Fair,1016.95,63
-7,1585515000,15,Fair,1016.95,63
-7,1585516800,17,Fair,1016.95,63
-7,1585518600,15,Fair,1017.94,58
