temperature,timestamp,wind_speed,description,pressure,humidity
0,1588544400,0,Cloudy,1001.98,100
1,1588546200,2,Cloudy,1001.98,93
1,1588548000,4,Cloudy,1001.98,100
2,1588549800,4,Cloudy,1001.98,93
2,1588551600,6,Cloudy,1001.98,93
2,1588553400,6,Mostly Cloudy,1001.98,87
1,1588555200,4,Fair,1001.98,93
1,1588557000,4,Fair,1001.98,93
1,1588558800,6,Fair,1001.98,93
1,1588560600,6,Fair,1001.98,93
1,1588562400,2,Fair,1001.98,93
2,1588564200,11,Fair,1001.98,87
3,1588566000,13,Fair,1001.98,81
4,1588567800,11,Fair,1002.97,75
5,1588569600,11,Fair,1002.97,76
6,1588571400,15,Fair,1002.97,70
7,1588573200,15,Fair,1002.97,66
7,1588575000,19,Fair,1002.97,66
8,1588576800,17,Fair,1003.97,62
8,1588578600,15,Fair,1003.97,62
9,1588580400,17,Partly Cloudy,1003.97,54
9,1588582200,11,Partly Cloudy,1003.97,54
9,1588584000,9,Partly Cloudy,1004.97,54
10,1588585800,15,Partly Cloudy,1004.97,50
10,1588587600,17,Fair,1004.97,47
10,1588589400,19,Fair,1005.97,43
10,1588591200,17,Fair,1005.97,43
10,1588593000,15,Fair,1005.97,43
10,1588594800,11,Fair,1005.97,47
9,1588596600,9,Fair,1006.97,50
9,1588598400,11,Fair,1006.97,50
9,1588600200,15,Fair,1007.96,50
9,1588602000,11,Fair,1007.96,50
9,1588603800,11,Fair,1007.96,50
9,1588605600,9,Fair,1007.96,50
9,1588607400,7,Fair,1008.96,50
9,1588609200,7,Fair,1008.96,50
9,1588611000,11,Fair,1008.96,50
9,1588612800,9,Fair,1009.96,50
9,1588614600,6,Fair,1009.96,50
8,1588616400,7,Fair,1009.96,57
8,1588618200,9,Mostly Cloudy,1009.96,57
7,1588620000,9,Cloudy,1010.96,61
7,1588621800,11,Cloudy,1010.96,61
6,1588623600,7,Cloudy,1010.96,66
6,1588625400,6,Cloudy,1011.96,66
6,1588627200,13,Cloudy,1011.96,66
5,1588629000,17,Cloudy,1011.96,70
