temperature,timestamp,wind_speed,description,pressure,humidity
5,1588630800,15,Cloudy,1011.96,65
5,1588632600,17,Cloudy,1011.96,65
4,1588634400,15,Mostly Cloudy,1012.95,65
4,1588636200,11,Fair,1012.95,65
3,1588638000,15,Fair,1012.95,65
2,1588639800,6,Fair,1012.95,70
2,1588641600,7,Fair,1012.95,70
2,1588643400,2,Fair,1012.95,70
2,1588645200,7,Fair,1012.95,70
2,1588647000,13,Fair,1013.95,70
2,1588648800,13,Fair,1012.95,70
2,1588650600,13,Fair,1012.95,70
3,1588652400,17,Fair,1013.95,65
4,1588654200,11,Fair,1013.95,61
4,1588656000,11,Fair,1013.95,61
5,1588657800,15,Fair,1013.95,57
6,1588659600,13,Fair,1013.95,53
6,1588661400,15,Fair,1012.95,53
7,1588663200,19,Fair,1012.95,46
7,1588665000,20,Fair,1012.95,46
8,1588666800,17,Fair,1012.95,43
8,1588668600,15,Fair,1012.95,43
9,1588670400,17,Fair,1012.95,40
9,1588672200,13,Fair,1012.95,40
10,1588674000,13,Fair,1012.95,37
10,1588675800,20,Fair,1011.96,37
9,1588677600,22,Fair,1011.96,50
9,1588679400,22,Fair,1011.96,50
8,1588681200,26,Fair,1011.96,53
7,1588683000,28,Fair,1011.96,53
7,1588684800,24,Fair,1010.96,53
7,1588686600,22,Fair,1010.96,57
6,1588688400,20,Fair,1010.96,61
6,1588690200,19,Fair,1010.96,61
7,1588692000,17,Fair,1009.96,57
7,1588693800,11,Fair,1009.96,61
8,1588695600,7,Fair,1009.96,53
9,1588697400,15,Fair,1008.96,40
8,1588699200,13,Fair,1008.96,43
8,1588701000,11,Fair,1008.96,43
8,1588702800,11,Mostly Cloudy,1007.96,43
7,1588704600,9,Fair,1007.96,46
7,1588706400,15,Fair,1007.96,49
6,1588708200,13,Mostly Cloudy,1006.97,53
6,1588710000,11,Fair,1006.97,53
5,1588711800,13,Fair,1005.97,61
5,1588713600,13,Mostly Cloudy,1005.97,61
6,1588715400,11,Cloudy,1005.97,57
