temperature,timestamp,wind_speed,description,pressure,humidity
0,1585005600,22,Cloudy,1012.95,93
1,1585007400,19,Mostly Cloudy,1012.95,87
1,1585009200,19,Mostly Cloudy,1011.96,87
1,1585011000,19,Mostly Cloudy,1011.96,87
1,1585012800,19,Mostly Cloudy,1010.96,87
1,1585014600,19,Mostly Cloudy,1010.96,87
1,1585016400,17,Mostly Cloudy,1010.96,87
1,1585018200,17,Mostly Cloudy,1010.96,87
1,1585020000,19,Mostly Cloudy,1009.96,81
1,1585021800,20,Mostly Cloudy,1009.96,87
1,1585023600,17,Cloudy,1008.96,81
1,1585025400,19,Fair,1008.96,81
1,1585027200,17,Fair,1008.96,81
1,1585029000,17,Fair,1008.96,81
1,1585030800,15,Fair,1007.96,81
2,1585032600,19,Fair,1007.96,70
3,1585034400,15,Fair,1007.96,65
3,1585036200,15,Fair,1007.96,65
3,1585038000,19,Fair,1007.96,65
4,1585039800,9,Fair,1007.96,61
5,1585041600,15,Fair,1007.96,57
5,1585043400,17,Fair,1007.96,57
4,1585045200,17,Fair,1007.96,61
4,1585047000,15,Fair,1007.96,61
4,1585048800,17,Fair,1007.96,65
4,1585050600,13,Fair,1007.96,65
5,1585052400,13,Fair,1007.96,61
5,1585054200,13,Fair,1007.96,61
5,1585056000,13,Fair,1006.97,61
5,1585057800,19,Fair,1006.97,61
6,1585059600,17,Fair,1006.97,57
5,1585061400,15,Fair,1006.97,61
6,1585063200,15,Fair,1006.97,57
5,1585065000,15,Fair,1006.97,61
6,1585066800,13,Fair,1006.97,57
6,1585068600,11,Fair,1006.97,57
5,1585070400,22,Fair,1005.97,61
5,1585072200,19,Fair,1006.97,61
5,1585074000,13,Fair,1005.97,61
6,1585075800,13,Fair,1005.97,57
5,1585077600,9,Fair,1005.97,61
5,1585079400,11,Fair,1005.97,61
5,1585081200,11,Fair,1004.97,61
5,1585083000,13,Fair,1004.97,61
5,1585084800,13,Fair,1003.97,61
4,1585086600,13,Fair,1003.97,65
2,1585088400,11,Fair,1003.97,75
3,1585090200,9,Cloudy,1003.97,70
