temperature,timestamp,wind_speed,description,pressure,humidity
11,1591050000,9,Partly Cloudy,1019.94,88
12,1591051800,7,Cloudy,1018.94,82
11,1591053600,6,Fair,1018.94,88
10,1591055400,6,Fair,1018.94,87
11,1591057200,2,Fair,1018.94,76
11,1591059000,2,Fair,1017.94,76
11,1591060800,4,Fair,1017.94,76
12,1591062600,7,Fair,1017.94,72
13,1591064400,9,Fair,1017.94,67
13,1591066200,4,Fair,1017.94,72
13,1591068000,9,Fair,1017.94,72
14,1591069800,7,Fair,1016.95,67
14,1591071600,9,Fair,1016.95,67
15,1591073400,11,Fair,1016.95,63
15,1591075200,13,Fair,1016.95,63
15,1591077000,19,Fair,1016.95,67
14,1591078800,20,Fair,1015.95,77
14,1591080600,19,Fair,1015.95,77
14,1591082400,19,Fair,1015.95,72
15,1591084200,19,Fair,1015.95,72
15,1591086000,22,Fair,1015.95,72
15,1591087800,20,Fair,1015.95,72
15,1591089600,19,Fair,1015.95,72
16,1591091400,17,Fair,1014.95,68
16,1591093200,17,Fair,1014.95,63
15,1591095000,19,Fair,1014.95,67
16,1591096800,20,Fair,1014.95,63
15,1591098600,17,Fair,1013.95,67
15,1591100400,19,Fair,1013.95,67
16,1591102200,20,Fair,1013.95,59
16,1591104000,22,Fair,1013.95,63
14,1591105800,19,Fair,1013.95,72
14,1591107600,13,Fair,1013.95,72
14,1591109400,6,Light Rain Shower,1012.95,77
14,1591111200,13,Fair,1012.95,77
13,1591113000,6,Fair,1012.95,82
15,1591114800,11,Fair,1012.95,72
14,1591116600,2,Fair,1011.96,77
14,1591118400,4,Light Rain Shower,1010.96,82
13,1591120200,7,Light Rain Shower,1010.96,88
13,1591122000,7,Mostly Cloudy,1010.96,88
13,1591123800,11,Mostly Cloudy,1011.96,88
13,1591125600,6,Light Rain,1011.96,82
13,1591127400,4,Heavy Rain,1011.96,94
13,1591129200,6,Cloudy,1011.96,94
13,1591131000,11,Mostly Cloudy,1011.96,94
13,1591132800,2,Cloudy,1010.96,94
13,1591134600,6,Cloudy,1010.96,94
