temperature,timestamp,wind_speed,description,pressure,humidity
3,1585264800,15,Fair,1017.94,70
3,1585266600,13,Fair,1017.94,70
3,1585268400,13,Fair,1018.94,70
3,1585270200,7,Fair,1018.94,70
3,1585272000,7,Fair,1018.94,70
3,1585273800,6,Fair,1018.94,70
4,1585275600,13,Fair,1018.94,65
3,1585277400,13,Fair,1018.94,70
3,1585279200,13,Fair,1018.94,75
3,1585281000,11,Fair,1018.94,70
3,1585282800,11,Fair,1018.94,70
3,1585284600,11,Fair,1018.94,70
3,1585286400,11,Fair,1018.94,70
3,1585288200,9,Fair,1018.94,70
3,1585290000,9,Fair,1018.94,70
4,1585291800,7,Fair,1018.94,65
5,1585293600,6,Fair,1018.94,61
6,1585295400,7,Fair,1018.94,61
6,1585297200,11,Fair,1017.94,57
7,1585299000,13,Fair,1017.94,57
5,1585300800,11,Fair,1017.94,65
6,1585302600,13,Fair,1017.94,61
6,1585304400,6,Fair,1016.95,61
7,1585306200,17,Fair,1016.95,57
7,1585308000,15,Fair,1016.95,57
7,1585309800,13,Fair,1015.95,57
9,1585311600,20,Fair,1015.95,50
8,1585313400,17,Fair,1014.95,53
8,1585315200,15,Fair,1014.95,50
7,1585317000,9,Fair,1014.95,57
8,1585318800,7,Fair,1013.95,50
8,1585320600,11,Fair,1013.95,50
8,1585322400,11,Fair,1013.95,50
8,1585324200,17,Fair,1012.95,50
7,1585326000,13,Fair,1012.95,53
7,1585327800,19,Fair,1011.96,57
6,1585329600,17,Fair,1011.96,61
6,1585331400,11,Fair,1011.96,61
5,1585333200,11,Fair,1010.96,65
5,1585335000,9,Fair,1010.96,65
4,1585336800,7,Fair,1010.96,70
4,1585338600,7,Fair,1009.96,70
3,1585340400,9,Fair,1009.96,75
3,1585342200,13,Fair,1008.96,70
3,1585344000,11,Fair,1008.96,75
3,1585345800,15,Fair,1007.96,75
3,1585347600,11,Fair,1007.96,70
2,1585349400,9,Fair,1006.97,75
