temperature,timestamp,wind_speed,description,pressure,humidity
-1,1586470800,9,Partly Cloudy,1011.96,60
-2,1586472600,9,Fair,1011.96,69
-2,1586474400,7,Fair,1011.96,64
-2,1586476200,6,Partly Cloudy,1011.96,64
-3,1586478000,7,Fair,1011.96,69
-3,1586479800,7,Fair,1010.96,64
-3,1586481600,7,Fair,1011.96,64
-3,1586483400,4,Fair,1010.96,64
-3,1586485200,9,Fair,1010.96,69
-3,1586487000,13,Fair,1010.96,64
-3,1586488800,9,Fair,1010.96,69
-3,1586490600,13,Fair,1010.96,69
-3,1586492400,4,Fair,1010.96,69
-3,1586494200,7,Fair,1010.96,69
-2,1586496000,9,Fair,1010.96,64
-1,1586497800,17,Fair,1010.96,64
-1,1586499600,20,Fair,1010.96,64
-1,1586501400,24,Fair,1010.96,64
0,1586503200,22,Fair,1010.96,60
0,1586505000,15,Fair,1010.96,60
1,1586506800,9,Fair,1010.96,56
1,1586508600,17,Fair,1011.96,52
2,1586510400,20,Fair,1011.96,48
2,1586512200,22,Fair,1011.96,44
2,1586514000,17,Fair,1010.96,44
3,1586515800,19,Fair,1010.96,41
3,1586517600,22,Fair,1010.96,41
3,1586519400,22,Fair,1010.96,38
3,1586521200,19,Fair,1010.96,41
3,1586523000,20,Partly Cloudy,1010.96,41
4,1586524800,26,Partly Cloudy,1010.96,39
4,1586526600,22,Mostly Cloudy,1009.96,42
4,1586528400,20,Mostly Cloudy,1009.96,42
4,1586530200,19,Mostly Cloudy,1009.96,45
4,1586532000,22,Partly Cloudy,1009.96,42
4,1586533800,15,Fair,1009.96,45
4,1586535600,11,Mostly Cloudy,1009.96,45
2,1586537400,15,Fair,1009.96,65
2,1586539200,15,Fair,1009.96,65
2,1586541000,15,Cloudy,1009.96,65
1,1586542800,20,Unknown Precipitation,1010.96,75
0,1586544600,11,Fair,1010.96,80
-1,1586546400,13,Fair,1010.96,86
-1,1586548200,13,Partly Cloudy,1010.96,86
-1,1586550000,13,Partly Cloudy,1010.96,86
-1,1586551800,13,Mostly Cloudy,1010.96,86
-2,1586553600,13,Fair,1011.96,86
-1,1586555400,13,Fair,1011.96,80
