temperature,timestamp,wind_speed,description,pressure,humidity
5,1588717200,15,Cloudy,1004.97,61
5,1588719000,13,Cloudy,1004.97,61
5,1588720800,13,Mostly Cloudy,1003.97,61
5,1588722600,13,Mostly Cloudy,1003.97,61
5,1588724400,11,Cloudy,1002.97,61
5,1588726200,11,Cloudy,1002.97,61
5,1588728000,11,Mostly Cloudy,1002.97,61
5,1588729800,11,Cloudy,1001.98,61
5,1588731600,11,Cloudy,1001.98,65
5,1588733400,9,Cloudy,1000.98,61
4,1588735200,6,Fair,1000.98,65
5,1588737000,6,Fair,1000.98,65
5,1588738800,7,Fair,1000.98,65
7,1588740600,7,Fair,1000.98,61
7,1588742400,20,Fair,1000.98,61
8,1588744200,30,Fair,999.98,53
8,1588746000,28,Fair,999.98,53
8,1588747800,24,Fair,999.98,50
8,1588749600,20,Partly Cloudy,999.98,50
8,1588751400,20,Mostly Cloudy,999.98,46
9,1588753200,20,Partly Cloudy,999.98,43
8,1588755000,24,Fair,999.98,43
9,1588756800,30,Fair,999.98,37
9,1588758600,31,Fair,999.98,34
9,1588760400,26,Fair,999.98,37
9,1588762200,26,Fair,999.98,37
8,1588764000,28,Fair,999.98,37
9,1588765800,20,Fair,999.98,34
8,1588767600,20,Rain and Snow,999.98,40
9,1588769400,24,Fair,999.98,34
9,1588771200,20,Rain and Snow,999.98,34
9,1588773000,26,Fair,1000.98,34
8,1588774800,22,Fair,1000.98,37
8,1588776600,20,Fair,1000.98,37
8,1588778400,17,Fair,1000.98,40
9,1588780200,22,Fair,1000.98,34
8,1588782000,19,Fair,1000.98,37
8,1588783800,24,Fair,1000.98,37
8,1588785600,17,Fair,1000.98,37
8,1588787400,15,Fair,1000.98,40
7,1588789200,17,Fair,1000.98,43
6,1588791000,20,Fair,1000.98,46
6,1588792800,19,Fair,1000.98,46
5,1588794600,11,Fair,1000.98,53
4,1588796400,9,Fair,1000.98,52
4,1588798200,7,Fair,1000.98,56
3,1588800000,9,Fair,1000.98,60
2,1588801800,6,Fair,1000.98,65
