temperature,timestamp,wind_speed,description,pressure,humidity
-1,1586902800,13,Mostly Cloudy,991.0,93
0,1586904600,15,Cloudy,990.0,87
0,1586906400,15,Cloudy,990.0,87
0,1586908200,17,Cloudy,990.0,87
0,1586910000,13,Cloudy,989.0,87
0,1586911800,13,Unknown Precipitation,989.0,87
-1,1586913600,7,Wintry Mix,989.0,93
-1,1586915400,6,Snow,989.0,100
-1,1586917200,6,Snow,989.0,100
-1,1586919000,7,Light Snow,988.01,100
-1,1586920800,11,Light Snow,988.01,100
-1,1586922600,15,Light Snow,988.01,100
0,1586924400,15,Light Snow,988.01,93
0,1586926200,17,Light Snow,988.01,93
0,1586928000,15,Wintry Mix,988.01,100
0,1586929800,15,Wintry Mix,988.01,100
0,1586931600,9,Wintry Mix,988.01,100
0,1586933400,4,Light Rain,988.01,100
1,1586935200,7,Light Rain,988.01,93
1,1586937000,9,Cloudy,988.01,93
1,1586938800,15,Mostly Cloudy,989.0,93
1,1586940600,19,Mostly Cloudy,989.0,93
2,1586942400,19,Cloudy,989.0,87
2,1586944200,17,Cloudy,989.0,87
3,1586946000,19,Cloudy,990.0,81
3,1586947800,19,Cloudy,990.0,81
3,1586949600,19,Mostly Cloudy,990.0,75
3,1586951400,11,Partly Cloudy,990.0,81
3,1586953200,11,Fair,991.0,81
3,1586955000,11,Fair,991.0,75
3,1586956800,13,Fair,991.0,75
2,1586958600,13,Fair,991.0,81
2,1586960400,11,Fair,991.0,81
2,1586962200,13,Fair,991.0,81
1,1586964000,13,Fair,991.0,87
1,1586965800,11,Fair,991.0,87
1,1586967600,9,Fair,991.0,87
0,1586969400,6,Fair,991.0,93
0,1586971200,4,Fair,991.0,93
-1,1586973000,7,Fog,991.0,93
-1,1586974800,6,Fog,991.0,93
-1,1586976600,4,Fog,991.0,100
-1,1586978400,7,Fog,990.0,100
-1,1586980200,7,Fog,990.0,100
-1,1586982000,7,Mist,990.0,100
-1,1586983800,9,Fog,990.0,100
-1,1586985600,6,Mist,990.0,100
-1,1586987400,6,Unknown Precipitation,990.0,100
