temperature,timestamp,wind_speed,description,pressure,humidity
-1,1586989200,6,Cloudy,990.0,100
-1,1586991000,4,Cloudy,990.0,100
-1,1586992800,6,Mist,990.0,93
-1,1586994600,2,Cloudy,990.0,100
-1,1586996400,6,Cloudy,990.0,100
-1,1586998200,4,Cloudy,990.0,100
-1,1587000000,4,Cloudy,991.0,100
-1,1587001800,4,Cloudy,991.0,93
-1,1587003600,6,Cloudy,991.0,100
-1,1587005400,6,Cloudy,992.0,100
-1,1587007200,4,Cloudy,992.0,100
-1,1587009000,6,Mostly Cloudy,992.0,93
-1,1587010800,6,Mostly Cloudy,992.0,93
-1,1587012600,11,Mostly Cloudy,993.0,93
-1,1587014400,11,Light Snow,993.0,100
0,1587016200,9,Unknown Precipitation,993.0,93
0,1587018000,11,Wintry Mix,993.0,93
0,1587019800,13,Light Snow,993.0,93
0,1587021600,19,Light Snow,993.99,93
0,1587023400,22,Cloudy,993.99,93
1,1587025200,26,Light Snow Shower,993.99,87
1,1587027000,26,Cloudy,993.99,81
1,1587028800,20,Cloudy,993.99,81
1,1587030600,15,Partly Cloudy,993.99,81
2,1587032400,15,Fair,994.99,75
3,1587034200,9,Fair,994.99,70
4,1587036000,11,Fair,994.99,65
4,1587037800,13,Fair,994.99,61
5,1587039600,24,Fair,994.99,53
5,1587041400,20,Fair,994.99,53
5,1587043200,28,Fair,994.99,49
6,1587045000,26,Fair,994.99,46
5,1587046800,22,Fair,994.99,49
6,1587048600,11,Fair,994.99,46
6,1587050400,9,Fair,994.99,42
7,1587052200,7,Fair,995.99,43
6,1587054000,9,Fair,995.99,42
5,1587055800,15,Fair,995.99,49
5,1587057600,24,Fair,995.99,53
4,1587059400,24,Mostly Cloudy,995.99,61
3,1587061200,20,Partly Cloudy,995.99,60
4,1587063000,19,Fair,995.99,56
2,1587064800,20,Fair,995.99,65
2,1587066600,20,Fair,995.99,60
2,1587068400,20,Fair,996.99,60
2,1587070200,19,Fair,996.99,56
2,1587072000,22,Fair,996.99,56
1,1587073800,22,Fair,996.99,65
