temperature,timestamp,wind_speed,description,pressure,humidity
0,1589581200,6,Fair,995.99,93
-1,1589583000,2,Fair,995.99,100
-1,1589584800,0,Fair,995.99,100
-2,1589586600,0,Fair,995.99,93
-1,1589588400,0,Fair,995.99,93
-2,1589590200,4,Fair,996.99,93
-2,1589592000,2,Fair,995.99,100
-1,1589593800,2,Fair,995.99,93
0,1589595600,7,Fair,995.99,87
1,1589597400,7,Fair,996.99,93
3,1589599200,9,Mostly Cloudy,996.99,93
3,1589601000,9,Fair,996.99,87
4,1589602800,7,Fair,996.99,81
4,1589604600,9,Fair,996.99,75
5,1589606400,11,Fair,996.99,76
5,1589608200,17,Fair,996.99,76
5,1589610000,15,Fair,996.99,65
5,1589611800,19,Fair,996.99,70
5,1589613600,20,Fair,996.99,81
5,1589615400,24,Fair,997.99,81
5,1589617200,22,Partly Cloudy,997.99,81
5,1589619000,20,Mostly Cloudy,997.99,76
5,1589620800,22,Mostly Cloudy,997.99,81
5,1589622600,20,Mostly Cloudy,997.99,76
6,1589624400,19,Mostly Cloudy,997.99,70
5,1589626200,19,Mostly Cloudy,997.99,76
6,1589628000,17,Partly Cloudy,997.99,70
6,1589629800,15,Partly Cloudy,998.98,70
7,1589631600,15,Partly Cloudy,998.98,66
6,1589633400,15,Fair,998.98,66
6,1589635200,19,Fair,998.98,61
6,1589637000,17,Fair,998.98,66
6,1589638800,15,Fair,998.98,61
6,1589640600,13,Fair,998.98,57
6,1589642400,11,Fair,998.98,53
7,1589644200,9,Fair,998.98,49
7,1589646000,6,Fair,998.98,46
7,1589647800,6,Fair,998.98,46
7,1589649600,4,Fair,998.98,43
6,1589651400,2,Fair,998.98,42
7,1589653200,0,Fair,998.98,43
6,1589655000,4,Fair,998.98,46
6,1589656800,2,Fair,999.98,46
5,1589658600,2,Cloudy,999.98,49
4,1589660400,4,Mostly Cloudy,999.98,52
3,1589662200,9,Mostly Cloudy,999.98,56
2,1589664000,9,Cloudy,999.98,65
3,1589665800,7,Fair,999.98,65
