temperature,timestamp,wind_speed,description,pressure,humidity
3,1588803600,7,Fair,1000.98,60
3,1588805400,0,Fair,1000.98,60
1,1588807200,2,Fair,1000.98,70
1,1588809000,0,Fair,1000.98,70
1,1588810800,2,Fair,1000.98,70
1,1588812600,4,Fair,1000.98,75
2,1588814400,0,Fair,1000.98,70
3,1588816200,11,Mostly Cloudy,1001.98,70
3,1588818000,15,Mostly Cloudy,1001.98,70
3,1588819800,17,Mostly Cloudy,1001.98,70
4,1588821600,24,Mostly Cloudy,1001.98,65
4,1588823400,24,Fair,1002.97,65
5,1588825200,28,Fair,1002.97,61
5,1588827000,30,Fair,1002.97,61
5,1588828800,33,Fair / Windy,1002.97,57
6,1588830600,33,Fair / Windy,1002.97,53
6,1588832400,33,Fair / Windy,1003.97,53
6,1588834200,35,Fair / Windy,1003.97,49
7,1588836000,31,Fair,1003.97,43
7,1588837800,30,Fair,1003.97,43
8,1588839600,30,Fair,1003.97,40
8,1588841400,24,Fair,1003.97,40
8,1588843200,24,Fair,1004.97,40
9,1588845000,22,Fair,1004.97,34
9,1588846800,28,Fair,1004.97,34
8,1588848600,26,Fair,1004.97,37
8,1588850400,30,Fair,1004.97,34
8,1588852200,28,Fair,1004.97,34
8,1588854000,33,Fair / Windy,1004.97,34
8,1588855800,30,Fair,1004.97,32
9,1588857600,26,Fair,1004.97,30
8,1588859400,24,Fair,1004.97,32
7,1588861200,30,Fair,1004.97,37
7,1588863000,24,Fair,1004.97,34
7,1588864800,26,Fair,1004.97,34
7,1588866600,28,Fair,1005.97,29
7,1588868400,26,Fair,1005.97,31
6,1588870200,22,Fair,1005.97,39
6,1588872000,17,Fair,1005.97,39
6,1588873800,15,Fair,1005.97,39
5,1588875600,13,Cloudy,1005.97,39
5,1588877400,13,Mostly Cloudy,1005.97,39
4,1588879200,15,Cloudy,1005.97,42
4,1588881000,15,Cloudy,1005.97,45
3,1588882800,15,Partly Cloudy,1006.97,48
2,1588884600,15,Fair,1006.97,52
2,1588886400,15,Fair,1006.97,52
1,1588888200,11,Fair,1005.97,56
