temperature,timestamp,wind_speed,description,pressure,humidity
2,1585351200,9,Fair,1005.97,75
3,1585353000,15,Fair,1005.97,70
3,1585354800,15,Fair,1004.97,70
4,1585356600,19,Fair,1003.97,65
4,1585358400,20,Fair,1003.97,65
3,1585360200,19,Fair,1003.97,70
3,1585362000,26,Fair,1003.97,65
3,1585363800,24,Fair,1003.97,65
3,1585365600,22,Fair,1003.97,60
2,1585367400,20,Fair,1003.97,60
2,1585369200,22,Fair,1003.97,60
2,1585371000,30,Fair,1004.97,60
2,1585372800,31,Fair,1004.97,56
2,1585374600,33,Fair / Windy,1004.97,52
2,1585376400,35,Fair / Windy,1005.97,48
2,1585378200,39,Fair / Windy,1005.97,48
2,1585380000,43,Fair / Windy,1006.97,44
1,1585381800,46,Fair / Windy,1006.97,44
1,1585383600,44,Fair / Windy,1007.96,44
1,1585385400,37,Fair / Windy,1007.96,44
1,1585387200,44,Fair / Windy,1008.96,41
1,1585389000,44,Fair / Windy,1008.96,35
1,1585390800,43,Fair / Windy,1009.96,35
1,1585392600,43,Fair / Windy,1009.96,35
1,1585394400,41,Fair / Windy,1010.96,35
1,1585396200,35,Fair / Windy,1010.96,35
1,1585398000,35,Fair / Windy,1011.96,41
1,1585399800,37,Fair / Windy,1011.96,35
1,1585401600,37,Fair / Windy,1011.96,35
1,1585403400,35,Fair / Windy,1011.96,35
0,1585405200,31,Fair,1012.95,41
-1,1585407000,30,Light Snow,1012.95,55
-2,1585408800,13,Light Snow Shower,1013.95,64
-1,1585410600,20,Fair,1012.95,47
-1,1585412400,28,Mostly Cloudy,1013.95,51
-2,1585414200,22,Fair,1013.95,55
-1,1585416000,24,Fair,1013.95,40
-2,1585417800,28,Fair,1014.95,43
-2,1585419600,26,Fair,1014.95,43
-2,1585421400,30,Fair,1014.95,43
-3,1585423200,22,Fair,1014.95,51
-3,1585425000,24,Fair,1015.95,51
-3,1585426800,24,Fair,1015.95,51
-3,1585428600,26,Fair,1015.95,55
-4,1585430400,26,Fair,1015.95,59
-4,1585432200,28,Fair,1015.95,59
-4,1585434000,24,Fair,1015.95,54
-5,1585435800,22,Fair,1015.95,59
