node_total_cpu_seconds,node_total_memory_bytes,node_total_read_bytes,node_total_write_bytes,node_total_receive_bytes,node_total_transmit_bytes,node_power,timestamp,node
2.105722329654032,8017374277.188743,0.0,17842926.56564439,6631917.788018041,8197190.689218178,1134,1588370400.0,6
2.1237163957022425,7276586725.874829,0.0,33711547.65225474,5512848.62471087,7386653.820831108,1148,1588370700.0,6
2.1214694996888706,2558397766.4267945,2059.6235729798072,17433481.706784707,5785530.674332247,7775889.370301672,1162,1588371000.0,6
2.1198196359277195,8757468480.46067,538.6204983918433,34169969.92668917,6676146.913679737,8255302.8851605775,1148,1588371300.0,6
2.105619553034704,2865905009.9052486,0.0,7259877.264578627,5930493.867740555,7755559.576440666,1134,1588371600.0,6
2.0866456035923497,3225688785.137257,0.0,421060.32534544077,5027375.854592035,6942562.926860913,1134,1588371900.0,6
2.1245495572599338,6813500111.492583,321.022996803135,34554869.86562385,6159147.371008079,8054979.634633264,1148,1588372200.0,6
2.1096308641246235,7917732531.455303,0.0,18877833.213351548,5834333.662269463,7435496.164410188,1120,1588372500.0,6
2.0978503141132556,8445934310.775916,0.0,17724041.00997388,5475224.78516642,7036867.508189352,1148,1588372800.0,6
2.1163726422566405,6282790443.197385,83.36731136136268,39415783.254958734,6424196.548852736,7928338.964037038,1162,1588373100.0,6
2.523457016633019,6724926404.320669,1477466630.92884,17011572.72445094,9182982.909829438,10149972.34442086,1148,1588373400.0,6
2.1175647782585862,7258854416.208194,0.0,34972025.90766614,6588720.249850824,7916094.528255938,1176,1588373700.0,6
2.0964859962825813,4125414123.6818695,0.0,664090.4071695645,6505600.122640144,8332223.293024274,1162,1588374000.0,6
2.1169213281430235,4201499380.2936525,0.0,34293620.20630172,6067860.019914118,7518032.990309412,1162,1588374300.0,6
2.1084312571311963,5329191115.032597,0.0,19114728.42540192,5631362.0332472315,7084176.285202417,1148,1588374600.0,6
2.1000067740330386,3325392570.150628,0.0,538336.9197370925,5578922.621247746,7165059.656299017,1148,1588374900.0,6
2.146878778697757,7832008228.9502735,0.0,21135198.22333891,6110730.0452585975,8549487.047596026,1148,1588375200.0,6
2.109545832790713,9458001826.974363,0.0,34572041.97935069,5929172.847613882,7467713.823848942,1134,1588375500.0,6
2.1076693329713323,6938819613.423633,321.28010040003136,33652717.24819953,5128006.8871111255,6902825.724897839,1134,1588375800.0,6
2.093883569469462,6127945665.038236,0.0,554066.5032953841,5706348.723431625,7256124.179078254,1134,1588376100.0,6
2.1038283485939235,5337713530.046845,0.0,17127146.74898195,5703037.689851632,7564476.716388457,1120,1588376400.0,6
2.1075768232222365,6158386392.715929,0.0,35447515.60335661,6405978.345530849,8277630.271619739,1148,1588376700.0,6
2.0954615009969397,5233296629.689297,0.0,570985.323075558,5967898.873391645,7748581.596964616,1134,1588377000.0,6
2.0982531003878773,4988908703.814287,0.0,17403441.82459912,5850112.13416317,7712227.542500821,1134,1588377300.0,6
2.1271091706144167,5218051359.169754,97966570.63578792,18001886.43777012,5606726.765679731,7224603.613752121,1190,1588377600.0,6
2.424915607323888,5007008410.229708,1126669930.8695426,20268007.607583284,9218673.37207085,10177348.977892213,1148,1588377900.0,6
2.11354047301328,7049420825.138566,0.0,17273573.387009688,6723498.952755093,8599368.408007838,1134,1588378200.0,6
2.0960454768261942,983869685.2954224,0.0,610888.5945278555,6155972.838825585,7957416.154432511,1162,1588378500.0,6
2.5138509102000515,6823384821.727212,1497306764.265753,34217721.92728231,6706202.511191358,8999795.477169964,1148,1588378800.0,6
2.1134329271262007,6239272529.167235,33.80528124987105,17920975.048569575,6277669.685665595,7577936.04196552,1148,1588379100.0,6
