node_total_cpu_seconds,node_total_memory_bytes,node_total_read_bytes,node_total_write_bytes,node_total_receive_bytes,node_total_transmit_bytes,node_power,timestamp,node
1.2967855351150992,5197709667.270489,275435390.86207306,10939269.026667643,46482804.8454815,24098165.88187297,1190,1587971400.0,4
2.7720493238945574,8201294917.221822,806522177.1841217,3616549.531173616,22167456.871349733,14067597.649499448,1190,1587971700.0,4
2.462452080202012,4067681941.543429,38832207.54156225,3012338.200994716,6168077.667952567,6149081.211008619,1204,1587972000.0,4
2.814686151982699,9377403672.523954,0.0,3528670.7287899973,5443261.889433909,5588523.4838294415,1190,1587972300.0,4
2.6007488819005244,3799730530.5176454,428064429.9713806,2441970.494038163,6430921.114582677,6152924.21407432,1190,1587972600.0,4
2.767566475847829,11130662556.618773,826063909.0863293,2895532.7687687813,7117549.732397155,6429315.935810241,1190,1587972900.0,4
2.7958783743209694,5146612522.3255825,256.5918629824741,2683505.241557014,6603814.061234316,6209674.759385413,1190,1587973200.0,4
2.777939759675812,4080074567.873715,822434844.4217532,3592143.1534162783,8194245.905605298,6927630.6328969225,1190,1587973500.0,4
2.6208399081144846,1855440047.1616573,357174148.673429,2982669.204864962,6970893.358764272,7632301.641162093,1190,1587973800.0,4
2.909824868049188,6637257152.306755,1286073504.2830453,2972975.9880788517,6456126.208380011,7005897.343022826,1190,1587974100.0,4
2.9822282567138654,5176599337.507586,757558166.9773841,2881066.168991735,5851129.598575055,6402163.24826209,1190,1587974400.0,4
2.5428642554494827,8750739934.732203,274035120.52668667,3488429.8241664604,5469502.025159592,5756790.15056087,1190,1587974700.0,4
2.762012859680717,9412781344.357494,847138455.3103117,2543777.0617417027,10331649.98930589,9761379.233211288,1204,1587975000.0,4
2.798135832820289,5644575052.5556345,84.83527309262448,3032895.907717438,5496627.621568099,5713946.572128307,1190,1587975300.0,4
2.437142785663621,2560257366.647128,0.0,2880700.8804762955,5422310.084987259,5604681.057921092,1190,1587975600.0,4
2.4577232054337967,6727609811.894678,257.1046550720941,3440712.5162606877,6879447.943636933,7825918.96757459,1204,1587975900.0,4
2.4429979047345225,5207175970.623282,470.99685537716215,2612804.78067446,5949732.123961087,5912582.6064691525,1190,1587976200.0,4
2.486183512376813,4846286389.698182,168.72936973541877,3463890.5355553664,8917949.032874962,7291316.110331343,1190,1587976500.0,4
2.4538035025999214,798211847.1900352,0.0,2394740.4476748453,6199523.877940666,7238535.68767552,1190,1587976800.0,4
2.448985477829272,5656070826.874905,169.27974492478148,3365226.1302516707,5512564.620898339,5756487.089871313,1190,1587977100.0,4
2.8174846356649,5648307279.420575,0.0,2992773.827678212,5937968.998246955,5878197.955763829,1218,1587977400.0,4
2.439532899876077,4937351829.180219,0.0,3019143.2316628317,5482602.474508697,5626870.765380798,1218,1587977700.0,4
2.439046739256037,4870692034.082554,0.0,2915350.051869114,5590611.6084288815,5705226.923094733,1190,1587978000.0,4
3.157498008280321,309265076.6805134,1575245455.3628185,3584606.817638672,7168745.995975448,8739943.350517863,1190,1587978300.0,4
2.5706230589503645,5567754995.353071,300547432.47248286,2479386.968113784,8850959.250491196,7562210.027042375,1190,1587978600.0,4
