node_total_cpu_seconds,node_total_memory_bytes,node_total_read_bytes,node_total_write_bytes,node_total_receive_bytes,node_total_transmit_bytes,node_power,timestamp,node
6.57095737204912,2959416023.404581,176374982.6760481,187220657.98592645,830763327.2497784,829662740.081608,2380,1585004400.0,2
6.35104840326116,306021570.79692376,52218155.28343751,181416215.24171084,656430329.1172509,435998880.41957766,2380,1585004700.0,2
6.229427488802121,299510514.48412484,0.0,183738152.59483165,572134078.5787715,264562059.98802337,2380,1585005000.0,2
6.3315151113096855,923479829.9036957,0.0,186457027.40067923,581584932.7159033,268945709.5689953,2380,1585005300.0,2
6.388684609924934,3787724045.9766846,0.0,184667716.48590297,586785367.6310048,271358850.95325047,2380,1585005600.0,2
6.3488914136579835,1277809890.532415,322.51166568589264,190142595.75837183,590372854.8908228,272994248.9502152,2380,1585005900.0,2
6.254006340783408,876002758.2112802,0.0,183242619.0410787,584005936.854438,270039857.47961086,2380,1585006200.0,2
6.274405903418727,294448857.92029643,1277.600773839505,184498636.3846849,573370325.9405303,265188767.50327528,2380,1585006500.0,2
6.238403487229539,1918614618.1659,1021.1327629965358,186254300.87442917,580523912.7697014,268636079.3332325,2380,1585006800.0,2
6.238627449694167,266587956.5876225,0.0,181446607.28471264,579942957.2299758,268197979.71368617,2380,1585007100.0,2
6.379166616578108,242543090.4697045,0.0,182334587.96829155,567381615.9127347,262516563.97891828,2380,1585007400.0,2
6.320559004337329,3476809210.658557,0.0,183866179.80551872,580220238.8378091,268377353.52159572,2380,1585007700.0,2
6.363718592917946,367401869.57580817,0.0,187715229.61433017,585384948.8763069,270798178.143211,2380,1585008000.0,2
6.329387347730926,771941474.7034434,16.970008327567562,183704618.25233328,572706071.9017353,264833011.83091915,2380,1585008300.0,2
6.242763674562055,228389022.1762772,252.40307168127976,173018805.6484804,553142881.6526303,255820799.1664788,2380,1585008600.0,2
6.21604514787996,2571377938.3325,258.1345381396045,172902781.8442038,535414302.6273057,247699505.61001733,2380,1585008900.0,2
6.218044829916628,742429283.9828652,0.0,165264359.97029594,528821338.3785584,244615647.0782853,2380,1585009200.0,2
6.213806966053702,2855707064.522041,322.5183484527623,170345874.33032084,526998685.8316256,243843097.2403666,2380,1585009500.0,2
6.297896291394376,1409167463.5694265,0.0,171520363.5709732,535117027.11741626,247535770.35390562,2380,1585009800.0,2
6.352962450254313,1707572368.0775824,0.0,168109499.49650395,538367751.5119108,249206525.9584508,2380,1585010100.0,2
6.303536361572548,231296864.11070693,0.0,174651092.00148693,542703560.4474789,251151633.3843892,2366,1585010400.0,2
