node_total_cpu_seconds,node_total_memory_bytes,node_total_read_bytes,node_total_write_bytes,node_total_receive_bytes,node_total_transmit_bytes,node_power,timestamp,node
2.6969445021442637,4761832624.792183,0.0,2598044.580309623,6180507.620960724,5991219.051961337,714,1587074400.0,4
2.3316807925846508,9072414283.847956,0.0,3460056.1946954457,5900689.425776931,5845414.701679978,1190,1587074700.0,4
2.320761390677638,7213861286.648378,0.0,2321701.1145642907,6732836.986504781,6215510.598936792,1190,1587075000.0,4
2.342243727362058,7959078096.691213,0.0,3385452.6756833745,5614972.351803908,5681529.317856737,1190,1587075300.0,4
2.340874475744255,5355821692.235343,0.0,1963369.6445469598,5439473.608818995,5584598.527072139,1190,1587075600.0,4
2.3255720165588563,2806391891.3739853,0.0,2995400.34220674,5366487.5235712165,5530173.658584534,1190,1587075900.0,4
2.344039583094608,31260479.125954106,320.8271324508498,3096297.927741582,6444073.400991023,6042531.724363381,1246,1587076200.0,4
3.170985036592946,6553966693.395024,1324869980.6651185,3485613.285230353,6656386.632626766,7179376.880038695,1190,1587076500.0,4
2.3954311206647367,2828353135.1585464,0.0,2728268.8084679884,10248377.212926596,9206175.208270984,1190,1587076800.0,4
2.375139879498921,4242351946.12412,0.0,3587000.490759284,7280333.142194518,7614197.889306579,1190,1587077100.0,4
2.443508457758962,1756759253.4489439,0.0,2446154.7263231515,5540978.218948082,5601967.5065594,1190,1587077400.0,4
2.347539604409498,5708889572.223708,0.0,3486942.1553599206,5331331.826460102,5543158.635332469,1246,1587077700.0,4
2.7477966619102747,5537913430.73411,1148749710.049012,2390462.242909832,5896198.912435573,6706626.921248888,1204,1587078000.0,4
2.3502428988217274,6174164327.376882,8504750.329492832,2399247.747767921,5212924.8151647085,5431017.850054156,1190,1587078300.0,4
2.697594070901054,2798322210.553809,0.0,2544857.1400782657,5394364.790033492,5565338.385164971,1190,1587078600.0,4
2.3246110935381044,4968785513.599017,0.0,2444143.3147617616,5337582.567480103,5457396.484898712,1204,1587078900.0,4
2.3661256298129163,2691223444.784323,46873994.96820617,3089776.5090631437,6082600.140519521,5861837.815783918,1260,1587079200.0,4
3.0212981980636657,6114634632.996085,816253913.2168273,3084093.071268476,5928880.815155762,6407882.75618517,1218,1587079500.0,4
2.4364345918940957,8236001687.542306,243484940.16841945,2990846.188941535,5879242.619407032,5955161.266834318,1232,1587079800.0,4
2.8530662069686468,5039698206.839707,1356156592.3264012,2540731.0810000333,8562225.626370143,7088576.5520822015,1232,1587080100.0,4
2.759485290813958,5115705275.4745865,1195187702.3151464,2514581.5359811173,5859405.810575187,6669758.383096692,1190,1587080400.0,4
2.696692869505544,6735228293.220786,0.0,2893173.736725105,5358693.027898498,5530379.190244598,1232,1587080700.0,4
2.8801018914037555,8840740735.042877,1454752808.5589426,2908879.211145595,8268515.152484773,6939949.547475576,1190,1587081000.0,4
