container_cpu_seconds,container_memory_bytes,container_read_bytes,container_write_bytes,container,timestamp,node
0.0,0.0,0.0,0.0,0,1591048800.0,5
0.0,0.0,0.0,0.0,0,1591049100.0,5
0.0,0.0,0.0,0.0,0,1591049400.0,5
0.0,0.0,0.0,0.0,0,1591049700.0,5
0.0,0.0,0.0,0.0,0,1591050000.0,5
0.0,0.0,0.0,0.0,0,1591050300.0,5
0.0,0.0,0.0,0.0,0,1591050600.0,5
0.0,0.0,0.0,0.0,0,1591050900.0,5
0.0,0.0,0.0,0.0,0,1591051200.0,5
0.0,0.0,0.0,0.0,0,1591051500.0,5
0.0,0.0,0.0,0.0,0,1591051800.0,5
0.0,0.0,0.0,0.0,0,1591052100.0,5
0.0,0.0,0.0,0.0,0,1591052400.0,5
0.0,0.0,0.0,0.0,0,1591052700.0,5
0.0,0.0,0.0,0.0,0,1591053000.0,5
0.0,0.0,0.0,0.0,0,1591053300.0,5
0.0,0.0,0.0,0.0,0,1591053600.0,5
0.0,0.0,0.0,0.0,0,1591053900.0,5
0.0,0.0,0.0,0.0,0,1591054200.0,5
0.0,0.0,0.0,0.0,0,1591054500.0,5
0.0,0.0,0.0,0.0,0,1591054800.0,5
0.0,0.0,0.0,0.0,0,1591055100.0,5
0.0,0.0,0.0,0.0,0,1591055400.0,5
0.0,0.0,0.0,0.0,0,1591055700.0,5
0.0,0.0,0.0,0.0,0,1591056000.0,5
0.0,0.0,0.0,0.0,0,1591056300.0,5
0.0,0.0,0.0,0.0,0,1591056600.0,5
0.0,0.0,0.0,0.0,0,1591056900.0,5
0.0,0.0,0.0,0.0,0,1591057200.0,5
0.0,0.0,0.0,0.0,0,1591057500.0,5
0.0,0.0,0.0,0.0,0,1591057800.0,5
0.0,0.0,0.0,0.0,0,1591058100.0,5
0.0,0.0,0.0,0.0,0,1591058400.0,5
0.0,0.0,0.0,0.0,0,1591058700.0,5
0.0,0.0,0.0,0.0,0,1591059000.0,5
0.0,0.0,0.0,0.0,0,1591059300.0,5
0.0,0.0,0.0,0.0,0,1591059600.0,5
0.0,0.0,0.0,0.0,0,1591059900.0,5
0.0,0.0,0.0,0.0,0,1591060200.0,5
0.0,0.0,0.0,0.0,0,1591060500.0,5
0.0,0.0,0.0,0.0,0,1591060800.0,5
0.0,0.0,0.0,0.0,0,1591061100.0,5
