container_cpu_seconds,container_memory_bytes,container_read_bytes,container_write_bytes,container,timestamp,node
0.0,0.0,0.0,0.0,0,1590184800.0,5
0.0,0.0,0.0,0.0,0,1590185100.0,5
0.0,0.0,0.0,0.0,0,1590185400.0,5
0.0,0.0,0.0,0.0,0,1590185700.0,5
0.0,0.0,0.0,0.0,0,1590186000.0,5
0.0,0.0,0.0,0.0,0,1590186300.0,5
0.0,0.0,0.0,0.0,0,1590186600.0,5
0.0,0.0,0.0,0.0,0,1590186900.0,5
0.0,0.0,0.0,0.0,0,1590187200.0,5
0.0,0.0,0.0,0.0,0,1590187500.0,5
0.0,0.0,0.0,0.0,0,1590187800.0,5
0.0,0.0,0.0,0.0,0,1590188100.0,5
0.0,0.0,0.0,0.0,0,1590188400.0,5
0.0,0.0,0.0,0.0,0,1590188700.0,5
0.0,0.0,0.0,0.0,0,1590189000.0,5
0.0,0.0,0.0,0.0,0,1590189300.0,5
0.0,0.0,0.0,0.0,0,1590189600.0,5
0.0,0.0,0.0,0.0,0,1590189900.0,5
0.0,0.0,0.0,0.0,0,1590190200.0,5
0.0,0.0,0.0,0.0,0,1590190500.0,5
0.0,0.0,0.0,0.0,0,1590190800.0,5
0.0,0.0,0.0,0.0,0,1590191100.0,5
0.0,0.0,0.0,0.0,0,1590191400.0,5
0.0,0.0,0.0,0.0,0,1590191700.0,5
0.0,0.0,0.0,0.0,0,1590192000.0,5
0.0,0.0,0.0,0.0,0,1590192300.0,5
0.0,0.0,0.0,0.0,0,1590192600.0,5
0.0,0.0,0.0,0.0,0,1590192900.0,5
0.0,0.0,0.0,0.0,0,1590193200.0,5
0.0,0.0,0.0,0.0,0,1590193500.0,5
0.0,0.0,0.0,0.0,0,1590193800.0,5
0.0,0.0,0.0,0.0,0,1590194100.0,5
0.0,0.0,0.0,0.0,0,1590194400.0,5
0.0,0.0,0.0,0.0,0,1590194700.0,5
0.0,0.0,0.0,0.0,0,1590195000.0,5
0.0,0.0,0.0,0.0,0,1590195300.0,5
0.0,0.0,0.0,0.0,0,1590195600.0,5
0.0,0.0,0.0,0.0,0,1590195900.0,5
0.0,0.0,0.0,0.0,0,1590196200.0,5
0.0,0.0,0.0,0.0,0,1590196500.0,5
0.0,0.0,0.0,0.0,0,1590196800.0,5
0.0,0.0,0.0,0.0,0,1590197100.0,5
0.0,0.0,0.0,0.0,0,1590197400.0,5
0.0,0.0,0.0,0.0,0,1590197700.0,5
0.0,0.0,0.0,0.0,0,1590198000.0,5
0.0,0.0,0.0,0.0,0,1590198300.0,5
0.0,0.0,0.0,0.0,0,1590198600.0,5
0.0,0.0,0.0,0.0,0,1590198900.0,5
0.0,0.0,0.0,0.0,0,1590199200.0,5
0.0,0.0,0.0,0.0,0,1590199500.0,5
0.0,0.0,0.0,0.0,0,1590199800.0,5
0.0,0.0,0.0,0.0,0,1590200100.0,5
0.0,0.0,0.0,0.0,0,1590200400.0,5
0.0,0.0,0.0,0.0,0,1590200700.0,5
0.0,0.0,0.0,0.0,0,1590201000.0,5
0.0,0.0,0.0,0.0,0,1590201300.0,5
0.0,0.0,0.0,0.0,0,1590201600.0,5
0.0,0.0,0.0,0.0,0,1590201900.0,5
0.0,0.0,0.0,0.0,0,1590202200.0,5
0.0,0.0,0.0,0.0,0,1590202500.0,5
0.0,0.0,0.0,0.0,0,1590202800.0,5
0.0,0.0,0.0,0.0,0,1590203100.0,5
0.0,0.0,0.0,0.0,0,1590203400.0,5
0.0,0.0,0.0,0.0,0,1590203700.0,5
0.0,0.0,0.0,0.0,0,1590204000.0,5
0.0,0.0,0.0,0.0,0,1590204300.0,5
0.0,0.0,0.0,0.0,0,1590204600.0,5
0.0,0.0,0.0,0.0,0,1590204900.0,5
0.0,0.0,0.0,0.0,0,1590205200.0,5
0.0,0.0,0.0,0.0,0,1590205500.0,5
0.0,0.0,0.0,0.0,0,1590205800.0,5
0.0,0.0,0.0,0.0,0,1590206100.0,5
0.0,0.0,0.0,0.0,0,1590206400.0,5
0.0,0.0,0.0,0.0,0,1590206700.0,5
0.0,0.0,0.0,0.0,0,1590207000.0,5
0.0,0.0,0.0,0.0,0,1590207300.0,5
0.0,0.0,0.0,0.0,0,1590207600.0,5
0.0,0.0,0.0,0.0,0,1590207900.0,5
0.0,0.0,0.0,0.0,0,1590208200.0,5
0.0,0.0,0.0,0.0,0,1590208500.0,5
0.0,0.0,0.0,0.0,0,1590208800.0,5
0.0,0.0,0.0,0.0,0,1590209100.0,5
0.0,0.0,0.0,0.0,0,1590209400.0,5
0.0,0.0,0.0,0.0,0,1590209700.0,5
0.0,0.0,0.0,0.0,0,1590210000.0,5
0.0,0.0,0.0,0.0,0,1590210300.0,5
0.0,0.0,0.0,0.0,0,1590210600.0,5
0.0,0.0,0.0,0.0,0,1590210900.0,5
0.0,0.0,0.0,0.0,0,1590211200.0,5
0.0,0.0,0.0,0.0,0,1590211500.0,5
0.0,0.0,0.0,0.0,0,1590211800.0,5
0.0,0.0,0.0,0.0,0,1590212100.0,5
0.0,0.0,0.0,0.0,0,1590212400.0,5
0.0,0.0,0.0,0.0,0,1590212700.0,5
0.0,0.0,0.0,0.0,0,1590213000.0,5
0.0,0.0,0.0,0.0,0,1590213300.0,5
0.0,0.0,0.0,0.0,0,1590213600.0,5
0.0,0.0,0.0,0.0,0,1590213900.0,5
0.0,0.0,0.0,0.0,0,1590214200.0,5
0.0,0.0,0.0,0.0,0,1590214500.0,5
