container_cpu_seconds,container_memory_bytes,container_read_bytes,container_write_bytes,container,timestamp,node
0.0,0.0,0.0,0.0,0,1586556000.0,5
0.0,0.0,0.0,0.0,0,1586556300.0,5
0.0,0.0,0.0,0.0,0,1586556600.0,5
0.0,0.0,0.0,0.0,0,1586556900.0,5
0.0,0.0,0.0,0.0,0,1586557200.0,5
0.0,0.0,0.0,0.0,0,1586557500.0,5
0.0,0.0,0.0,0.0,0,1586557800.0,5
0.0,0.0,0.0,0.0,0,1586558100.0,5
0.0,0.0,0.0,0.0,0,1586558400.0,5
0.0,0.0,0.0,0.0,0,1586558700.0,5
0.0,0.0,0.0,0.0,0,1586559000.0,5
0.0,0.0,0.0,0.0,0,1586559300.0,5
0.0,0.0,0.0,0.0,0,1586559600.0,5
0.0,0.0,0.0,0.0,0,1586559900.0,5
0.0,0.0,0.0,0.0,0,1586560200.0,5
0.0,0.0,0.0,0.0,0,1586560500.0,5
0.0,0.0,0.0,0.0,0,1586560800.0,5
0.0,0.0,0.0,0.0,0,1586561100.0,5
0.0,0.0,0.0,0.0,0,1586561400.0,5
0.0,0.0,0.0,0.0,0,1586561700.0,5
0.0,0.0,0.0,0.0,0,1586562000.0,5
0.0,0.0,0.0,0.0,0,1586562300.0,5
0.0,0.0,0.0,0.0,0,1586562600.0,5
0.0,0.0,0.0,0.0,0,1586562900.0,5
0.0,0.0,0.0,0.0,0,1586563200.0,5
0.0,0.0,0.0,0.0,0,1586563500.0,5
0.0,0.0,0.0,0.0,0,1586563800.0,5
0.0,0.0,0.0,0.0,0,1586564100.0,5
0.0,0.0,0.0,0.0,0,1586564400.0,5
0.0,0.0,0.0,0.0,0,1586564700.0,5
0.0,0.0,0.0,0.0,0,1586565000.0,5
0.0,0.0,0.0,0.0,0,1586565300.0,5
0.0,0.0,0.0,0.0,0,1586565600.0,5
0.0,0.0,0.0,0.0,0,1586565900.0,5
0.0,0.0,0.0,0.0,0,1586566200.0,5
0.0,0.0,0.0,0.0,0,1586566500.0,5
0.0,0.0,0.0,0.0,0,1586566800.0,5
0.0,0.0,0.0,0.0,0,1586567100.0,5
0.0,0.0,0.0,0.0,0,1586567400.0,5
0.0,0.0,0.0,0.0,0,1586567700.0,5
0.0,0.0,0.0,0.0,0,1586568000.0,5
0.0,0.0,0.0,0.0,0,1586568300.0,5
0.0,0.0,0.0,0.0,0,1586568600.0,5
0.0,0.0,0.0,0.0,0,1586568900.0,5
0.0,0.0,0.0,0.0,0,1586569200.0,5
0.0,0.0,0.0,0.0,0,1586569500.0,5
0.0,0.0,0.0,0.0,0,1586569800.0,5
0.0,0.0,0.0,0.0,0,1586570100.0,5
0.0,0.0,0.0,0.0,0,1586570400.0,5
0.0,0.0,0.0,0.0,0,1586570700.0,5
0.0,0.0,0.0,0.0,0,1586571000.0,5
0.0,0.0,0.0,0.0,0,1586571300.0,5
0.0,0.0,0.0,0.0,0,1586571600.0,5
0.0,0.0,0.0,0.0,0,1586571900.0,5
0.0,0.0,0.0,0.0,0,1586572200.0,5
0.0,0.0,0.0,0.0,0,1586572500.0,5
0.0,0.0,0.0,0.0,0,1586572800.0,5
0.0,0.0,0.0,0.0,0,1586573100.0,5
0.0,0.0,0.0,0.0,0,1586573400.0,5
0.0,0.0,0.0,0.0,0,1586573700.0,5
0.0,0.0,0.0,0.0,0,1586574000.0,5
0.0,0.0,0.0,0.0,0,1586574300.0,5
0.0,0.0,0.0,0.0,0,1586574600.0,5
0.0,0.0,0.0,0.0,0,1586574900.0,5
0.0,0.0,0.0,0.0,0,1586575200.0,5
0.0,0.0,0.0,0.0,0,1586575500.0,5
0.0,0.0,0.0,0.0,0,1586575800.0,5
0.0,0.0,0.0,0.0,0,1586576100.0,5
0.0,0.0,0.0,0.0,0,1586576400.0,5
0.0,0.0,0.0,0.0,0,1586576700.0,5
