container_cpu_seconds,container_memory_bytes,container_read_bytes,container_write_bytes,container,timestamp,node
0.0,0.0,0.0,0.0,0,1586124000.0,5
0.0,0.0,0.0,0.0,0,1586124300.0,5
0.0,0.0,0.0,0.0,0,1586124600.0,5
0.0,0.0,0.0,0.0,0,1586124900.0,5
0.0,0.0,0.0,0.0,0,1586125200.0,5
0.0,0.0,0.0,0.0,0,1586125500.0,5
0.0,0.0,0.0,0.0,0,1586125800.0,5
0.0,0.0,0.0,0.0,0,1586126100.0,5
0.0,0.0,0.0,0.0,0,1586126400.0,5
0.0,0.0,0.0,0.0,0,1586126700.0,5
0.0,0.0,0.0,0.0,0,1586127000.0,5
0.0,0.0,0.0,0.0,0,1586127300.0,5
0.0,0.0,0.0,0.0,0,1586127600.0,5
0.0,0.0,0.0,0.0,0,1586127900.0,5
0.0,0.0,0.0,0.0,0,1586128200.0,5
0.0,0.0,0.0,0.0,0,1586128500.0,5
0.0,0.0,0.0,0.0,0,1586128800.0,5
0.0,0.0,0.0,0.0,0,1586129100.0,5
0.0,0.0,0.0,0.0,0,1586129400.0,5
0.0,0.0,0.0,0.0,0,1586129700.0,5
0.0,0.0,0.0,0.0,0,1586130000.0,5
0.0,0.0,0.0,0.0,0,1586130300.0,5
0.0,0.0,0.0,0.0,0,1586130600.0,5
0.0,0.0,0.0,0.0,0,1586130900.0,5
0.0,0.0,0.0,0.0,0,1586131200.0,5
0.0,0.0,0.0,0.0,0,1586131500.0,5
0.0,0.0,0.0,0.0,0,1586131800.0,5
0.0,0.0,0.0,0.0,0,1586132100.0,5
0.0,0.0,0.0,0.0,0,1586132400.0,5
0.0,0.0,0.0,0.0,0,1586132700.0,5
0.0,0.0,0.0,0.0,0,1586133000.0,5
0.0,0.0,0.0,0.0,0,1586133300.0,5
0.0,0.0,0.0,0.0,0,1586133600.0,5
0.0,0.0,0.0,0.0,0,1586133900.0,5
0.0,0.0,0.0,0.0,0,1586134200.0,5
0.0,0.0,0.0,0.0,0,1586134500.0,5
0.0,0.0,0.0,0.0,0,1586134800.0,5
0.0,0.0,0.0,0.0,0,1586135100.0,5
0.0,0.0,0.0,0.0,0,1586135400.0,5
0.0,0.0,0.0,0.0,0,1586135700.0,5
0.0,0.0,0.0,0.0,0,1586136000.0,5
0.0,0.0,0.0,0.0,0,1586136300.0,5
0.0,0.0,0.0,0.0,0,1586136600.0,5
0.0,0.0,0.0,0.0,0,1586136900.0,5
0.0,0.0,0.0,0.0,0,1586137200.0,5
0.0,0.0,0.0,0.0,0,1586137500.0,5
0.0,0.0,0.0,0.0,0,1586137800.0,5
0.0,0.0,0.0,0.0,0,1586138100.0,5
0.0,0.0,0.0,0.0,0,1586138400.0,5
0.0,0.0,0.0,0.0,0,1586138700.0,5
0.0,0.0,0.0,0.0,0,1586139000.0,5
0.0,0.0,0.0,0.0,0,1586139300.0,5
0.0,0.0,0.0,0.0,0,1586139600.0,5
0.0,0.0,0.0,0.0,0,1586139900.0,5
0.0,0.0,0.0,0.0,0,1586140200.0,5
0.0,0.0,0.0,0.0,0,1586140500.0,5
0.0,0.0,0.0,0.0,0,1586140800.0,5
0.0,0.0,0.0,0.0,0,1586141100.0,5
0.0,0.0,0.0,0.0,0,1586141400.0,5
0.0,0.0,0.0,0.0,0,1586141700.0,5
0.0,0.0,0.0,0.0,0,1586142000.0,5
0.0,0.0,0.0,0.0,0,1586142300.0,5
0.0,0.0,0.0,0.0,0,1586142600.0,5
0.0,0.0,0.0,0.0,0,1586142900.0,5
0.0,0.0,0.0,0.0,0,1586143200.0,5
0.0,0.0,0.0,0.0,0,1586143500.0,5
0.0,0.0,0.0,0.0,0,1586143800.0,5
0.0,0.0,0.0,0.0,0,1586144100.0,5
0.0,0.0,0.0,0.0,0,1586144400.0,5
0.0,0.0,0.0,0.0,0,1586144700.0,5
0.0,0.0,0.0,0.0,0,1586145000.0,5
0.0,0.0,0.0,0.0,0,1586145300.0,5
0.0,0.0,0.0,0.0,0,1586145600.0,5
0.0,0.0,0.0,0.0,0,1586145900.0,5
0.0,0.0,0.0,0.0,0,1586146200.0,5
0.0,0.0,0.0,0.0,0,1586146500.0,5
0.0,0.0,0.0,0.0,0,1586146800.0,5
